Store,DayOfWeekNumber,DayOfWeekName,SaleDate,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,HasCompetition,CompetitionDistance,CompetitionCategory,CompetitionOpenDate,StorePromo,PromoSinceWeek,PromoSinceYear,PromoInterval
660,4,Thu,15/03/05,4999,534,Yes,Yes,No,No,A,Basic,Yes,1200,Far,01/11/06,Yes,40,2014,"Jan,Apr,Jul,Oct"
665,1,Mon,18/02/13,12440,1623,Yes,Yes,No,No,A,Basic,Yes,90,Far,01/12/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
665,4,Thu,20/03/14,7803,1228,Yes,Yes,No,No,A,Basic,Yes,90,Far,01/12/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
665,2,Tue,29/04/14,11860,1546,Yes,Yes,No,No,A,Basic,Yes,90,Medium,01/12/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
665,2,Tue,20/05/14,9742,1449,Yes,Yes,No,No,A,Basic,Yes,90,Far,01/12/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
669,3,Wed,15/05/06,5330,394,Yes,Yes,No,No,D,Basic,Yes,17080,Far,01/07/12,Yes,31,2013,"Jan,Apr,Jul,Oct"
669,5,Fri,23/05/14,5414,449,Yes,Yes,No,No,D,Basic,Yes,17080,Far,01/07/12,Yes,31,2013,"Jan,Apr,Jul,Oct"
669,1,Mon,03/02/15,5488,402,Yes,Yes,No,No,D,Basic,Yes,17080,Far,01/07/12,Yes,31,2013,"Jan,Apr,Jul,Oct"
671,6,Sat,28/12/13,5494,525,Yes,No,No,No,A,Extended,Yes,2070,Far,01/02/08,Yes,39,2010,"Jan,Apr,Jul,Oct"
671,1,Mon,13/01/14,5288,566,Yes,No,No,No,A,Extended,Yes,2070,Far,01/02/08,Yes,39,2010,"Jan,Apr,Jul,Oct"
671,5,Fri,02/01/15,5794,503,Yes,No,No,Yes,A,Extended,Yes,2070,Far,01/02/08,Yes,39,2010,"Jan,Apr,Jul,Oct"
671,6,Sat,07/02/15,6132,540,Yes,No,No,No,A,Extended,Yes,2070,Far,01/02/08,Yes,39,2010,"Jan,Apr,Jul,Oct"
674,2,Tue,14/05/13,9033,1064,Yes,Yes,No,No,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,2,Tue,12/10/13,7161,883,Yes,No,No,No,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,1,Mon,25/11/13,6611,955,Yes,No,No,No,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,1,Mon,09/02/15,7150,807,Yes,No,No,No,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,1,Mon,15/06/15,12305,1309,Yes,Yes,No,No,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,5,Fri,14/04/25,7773,1133,Yes,No,No,Yes,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,3,Wed,13/03/27,10737,1418,Yes,Yes,No,Yes,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
674,1,Mon,15/04/27,11253,1160,Yes,Yes,No,No,A,Basic,Yes,2640,Far,01/12/05,Yes,31,2013,"Feb,May,Aug,Nov"
675,5,Fri,08/11/13,5105,511,Yes,Yes,No,No,A,Basic,Yes,2100,Far,01/08/13,Yes,14,2011,"Jan,Apr,Jul,Oct"
677,5,Fri,22/03/13,8367,679,Yes,Yes,No,No,D,Basic,Yes,1740,Far,01/06/14,Yes,45,2009,"Feb,May,Aug,Nov"
677,5,Fri,19/04/13,7688,628,Yes,No,No,No,D,Basic,Yes,1740,Far,01/06/14,Yes,45,2009,"Feb,May,Aug,Nov"
677,2,Tue,25/06/13,5573,510,Yes,No,No,No,D,Basic,Yes,1740,Far,01/06/14,Yes,45,2009,"Feb,May,Aug,Nov"
677,5,Fri,13/09/13,9392,722,Yes,Yes,No,No,D,Basic,Yes,1740,Far,01/06/14,Yes,45,2009,"Feb,May,Aug,Nov"
685,4,Thu,14/06/05,6704,586,Yes,Yes,No,No,A,Basic,Yes,650,Far,01/11/13,Yes,37,2009,"Jan,Apr,Jul,Oct"
685,3,Wed,27/02/13,6296,672,Yes,No,No,No,A,Basic,Yes,650,Far,01/11/13,Yes,37,2009,"Jan,Apr,Jul,Oct"
685,1,Mon,14/03/31,10839,871,Yes,Yes,No,No,A,Basic,Yes,650,Far,01/11/13,Yes,37,2009,"Jan,Apr,Jul,Oct"
688,6,Sat,26/10/13,1435,155,Yes,No,No,No,A,Basic,Yes,18760,Far,01/08/15,Yes,14,2011,"Jan,Apr,Jul,Oct"
688,5,Fri,31/01/14,3473,419,Yes,No,No,No,A,Basic,Yes,18760,Far,01/08/15,Yes,14,2011,"Jan,Apr,Jul,Oct"
688,4,Thu,26/06/14,3054,383,Yes,No,No,No,A,Basic,Yes,18760,Far,01/08/15,Yes,14,2011,"Jan,Apr,Jul,Oct"
688,6,Sat,13/11/23,1411,147,Yes,No,No,No,A,Basic,Yes,18760,Medium,01/08/15,Yes,14,2011,"Jan,Apr,Jul,Oct"
694,5,Fri,13/04/05,6063,609,Yes,No,No,Yes,A,Extended,Yes,460,Medium,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
694,5,Fri,08/09/13,5567,536,Yes,No,No,Yes,A,Extended,Yes,460,Medium,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
694,4,Thu,15/05/14,6085,671,Yes,No,No,No,A,Extended,Yes,460,Medium,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
694,3,Wed,04/03/15,8671,775,Yes,Yes,No,No,A,Extended,Yes,460,Far,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
694,6,Sat,15/04/25,8705,837,Yes,No,No,No,A,Extended,Yes,460,Far,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
701,4,Thu,08/08/13,3604,443,Yes,No,No,Yes,D,Basic,Yes,1450,Far,01/03/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
701,3,Wed,18/09/13,3228,446,Yes,No,No,No,D,Basic,Yes,1450,Far,01/03/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
701,1,Mon,19/01/15,4595,598,Yes,No,No,No,D,Basic,Yes,1450,Far,01/03/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
701,6,Sat,07/04/15,4344,541,Yes,No,No,No,D,Basic,Yes,1450,Medium,01/03/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
702,3,Wed,27/03/13,6678,500,Yes,Yes,No,Yes,A,Basic,Yes,8550,Medium,01/09/01,Yes,45,2009,"Feb,May,Aug,Nov"
702,1,Mon,20/04/15,3377,304,Yes,No,No,No,A,Basic,Yes,8550,Medium,01/09/01,Yes,45,2009,"Feb,May,Aug,Nov"
702,5,Fri,13/05/24,4086,346,Yes,No,No,Yes,A,Basic,Yes,8550,Medium,01/09/01,Yes,45,2009,"Feb,May,Aug,Nov"
705,4,Thu,08/08/13,6333,808,Yes,No,No,Yes,A,Basic,Yes,4140,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
705,5,Fri,25/04/14,6457,867,Yes,No,No,Yes,A,Basic,Yes,4140,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
705,3,Wed,15/10/14,6458,821,Yes,No,No,Yes,A,Basic,Yes,4140,Medium,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
705,6,Sat,21/03/15,4536,546,Yes,No,No,No,A,Basic,Yes,4140,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
705,3,Wed,03/04/15,9537,1092,Yes,Yes,No,No,A,Basic,Yes,4140,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
706,5,Fri,06/09/13,4672,486,Yes,No,No,Yes,D,Basic,Yes,7830,Far,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
706,5,Fri,27/09/13,6027,572,Yes,Yes,No,No,D,Basic,Yes,7830,Medium,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
706,1,Mon,14/10/13,4319,430,Yes,No,No,No,D,Basic,Yes,7830,Far,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
706,6,Sat,22/03/14,6131,566,Yes,No,No,No,D,Basic,Yes,7830,Medium,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
706,3,Wed,30/04/14,8342,699,Yes,Yes,No,No,D,Basic,Yes,7830,Far,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
706,2,Tue,27/01/15,4687,389,Yes,Yes,No,No,D,Basic,Yes,7830,Medium,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
706,6,Sat,13/02/16,6297,556,Yes,No,No,No,D,Basic,Yes,7830,Far,01/09/14,Yes,10,2014,"Mar,Jun,Sept,Dec"
708,4,Thu,12/05/13,5600,574,Yes,Yes,No,No,C,Extended,Yes,11470,Far,01/10/09,Yes,18,2014,"Jan,Apr,Jul,Oct"
708,4,Thu,18/07/13,4146,460,Yes,Yes,No,Yes,C,Extended,Yes,11470,Medium,01/10/09,Yes,18,2014,"Jan,Apr,Jul,Oct"
708,4,Thu,15/01/29,5748,529,Yes,Yes,No,No,C,Extended,Yes,11470,Far,01/10/09,Yes,18,2014,"Jan,Apr,Jul,Oct"
710,5,Fri,18/10/13,3758,317,Yes,No,No,No,D,Basic,Yes,1500,Far,01/09/08,Yes,14,2011,"Jan,Apr,Jul,Oct"
711,1,Mon,12/02/13,11344,668,Yes,Yes,No,No,D,Basic,Yes,17110,Medium,01/03/07,Yes,5,2010,"Jan,Apr,Jul,Oct"
711,3,Wed,13/03/13,5068,425,Yes,No,No,No,D,Basic,Yes,17110,Far,01/03/07,Yes,5,2010,"Jan,Apr,Jul,Oct"
712,5,Fri,03/01/13,6719,580,Yes,No,No,No,A,Basic,Yes,4870,Medium,01/09/07,Yes,45,2009,"Jan,Apr,Jul,Oct"
714,5,Fri,10/05/13,4612,353,Yes,No,No,No,D,Extended,Yes,12070,Far,01/10/05,Yes,10,2013,"Jan,Apr,Jul,Oct"
714,4,Thu,20/06/13,3462,245,Yes,Yes,No,No,D,Extended,Yes,12070,Far,01/10/05,Yes,10,2013,"Jan,Apr,Jul,Oct"
716,4,Thu,27/06/13,4927,389,Yes,No,No,No,D,Basic,Yes,3200,Far,01/01/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
716,2,Tue,27/01/15,4443,349,Yes,Yes,No,No,D,Basic,Yes,3200,Medium,01/01/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
716,5,Fri,14/01/24,6569,483,Yes,Yes,No,No,D,Basic,Yes,3200,Medium,01/01/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
720,3,Wed,15/05/13,7956,818,Yes,No,No,No,A,Extended,Yes,15320,Medium,01/03/11,Yes,14,2013,"Feb,May,Aug,Nov"
720,2,Tue,21/05/13,6454,752,Yes,No,No,No,A,Extended,Yes,15320,Medium,01/03/11,Yes,14,2013,"Feb,May,Aug,Nov"
720,2,Tue,24/06/14,4568,540,Yes,No,No,No,A,Extended,Yes,15320,Far,01/03/11,Yes,14,2013,"Feb,May,Aug,Nov"
720,4,Thu,31/07/14,10515,871,Yes,Yes,No,Yes,A,Extended,Yes,15320,Far,01/03/11,Yes,14,2013,"Feb,May,Aug,Nov"
721,5,Fri,21/06/13,9305,880,Yes,Yes,No,No,A,Extended,Yes,3590,Far,01/09/12,Yes,22,2012,"Mar,Jun,Sept,Dec"
721,2,Tue,30/07/13,8639,743,Yes,Yes,No,Yes,A,Extended,Yes,3590,Medium,01/09/12,Yes,22,2012,"Mar,Jun,Sept,Dec"
721,6,Sat,08/02/14,7482,778,Yes,No,No,No,A,Extended,Yes,3590,Far,01/09/12,Yes,22,2012,"Mar,Jun,Sept,Dec"
721,5,Fri,14/02/14,7274,775,Yes,No,No,No,A,Extended,Yes,3590,Far,01/09/12,Yes,22,2012,"Mar,Jun,Sept,Dec"
721,5,Fri,24/04/15,6661,692,Yes,No,No,No,A,Extended,Yes,3590,Far,01/09/12,Yes,22,2012,"Mar,Jun,Sept,Dec"
721,3,Wed,15/07/15,8305,737,Yes,Yes,No,No,A,Extended,Yes,3590,Far,01/09/12,Yes,22,2012,"Mar,Jun,Sept,Dec"
723,1,Mon,13/11/11,4744,468,Yes,No,No,No,D,Extended,Yes,5650,Far,01/09/08,Yes,5,2013,"Feb,May,Aug,Nov"
723,4,Thu,19/12/13,9580,727,Yes,Yes,No,No,D,Extended,Yes,5650,Far,01/09/08,Yes,5,2013,"Feb,May,Aug,Nov"
723,6,Sat,18/10/14,7126,622,Yes,No,No,No,D,Extended,Yes,5650,Far,01/09/08,Yes,5,2013,"Feb,May,Aug,Nov"
723,1,Mon,05/12/14,5472,504,Yes,No,No,No,D,Extended,Yes,5650,Medium,01/09/08,Yes,5,2013,"Feb,May,Aug,Nov"
723,5,Fri,02/06/15,8991,685,Yes,Yes,No,No,D,Extended,Yes,5650,Far,01/09/08,Yes,5,2013,"Feb,May,Aug,Nov"
737,1,Mon,21/01/13,7619,1059,Yes,Yes,No,No,A,Basic,Yes,100,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
737,3,Wed,15/10/14,4401,725,Yes,No,No,Yes,A,Basic,Yes,100,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
737,1,Mon,15/12/14,12707,1402,Yes,Yes,No,No,A,Basic,Yes,100,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
737,3,Wed,18/03/15,6836,979,Yes,Yes,No,No,A,Basic,Yes,100,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
737,2,Tue,23/06/15,4641,748,Yes,No,No,No,A,Basic,Yes,100,Medium,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
737,4,Thu,14/01/16,4790,760,Yes,No,No,No,A,Basic,Yes,100,Far,01/05/07,Yes,31,2013,"Jan,Apr,Jul,Oct"
739,6,Sat,15/02/14,7815,699,Yes,No,No,No,D,Extended,Yes,2770,Far,01/06/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
739,5,Fri,29/05/15,10755,813,Yes,No,No,Yes,D,Extended,Yes,2770,Medium,01/06/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
739,3,Wed,08/07/15,10053,819,Yes,No,No,No,D,Extended,Yes,2770,Medium,01/06/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
739,1,Mon,13/11/25,6665,613,Yes,No,No,No,D,Extended,Yes,2770,Far,01/06/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
739,5,Fri,13/04/26,7899,654,Yes,Yes,No,No,D,Extended,Yes,2770,Far,01/06/08,Yes,22,2011,"Jan,Apr,Jul,Oct"
743,2,Tue,08/06/13,2763,355,Yes,No,No,Yes,A,Basic,Yes,6710,Far,01/11/03,Yes,14,2012,"Jan,Apr,Jul,Oct"
743,5,Fri,25/07/14,3612,438,Yes,No,No,Yes,A,Basic,Yes,6710,Far,01/11/03,Yes,14,2012,"Jan,Apr,Jul,Oct"
743,5,Fri,07/10/15,4134,448,Yes,No,No,No,A,Basic,Yes,6710,Far,01/11/03,Yes,14,2012,"Jan,Apr,Jul,Oct"
744,6,Sat,09/03/13,6975,820,Yes,No,No,No,A,Basic,Yes,1370,Medium,01/12/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
744,1,Mon,01/06/15,10068,949,Yes,Yes,No,Yes,A,Basic,Yes,1370,Medium,01/12/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
744,4,Thu,23/07/15,6672,762,Yes,No,No,No,A,Basic,Yes,1370,Medium,01/12/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
744,2,Tue,28/07/15,9000,860,Yes,Yes,No,No,A,Basic,Yes,1370,Far,01/12/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
745,6,Sat,20/07/13,3487,366,Yes,No,No,No,A,Basic,Yes,17650,Far,01/11/13,Yes,37,2009,"Jan,Apr,Jul,Oct"
745,1,Mon,07/04/14,5830,606,Yes,No,No,No,A,Basic,Yes,17650,Far,01/11/13,Yes,37,2009,"Jan,Apr,Jul,Oct"
746,2,Tue,13/09/03,3433,377,Yes,No,No,No,D,Extended,Yes,4330,Far,01/02/11,Yes,35,2011,"Mar,Jun,Sept,Dec"
746,1,Mon,15/07/06,5410,505,Yes,No,No,No,D,Extended,Yes,4330,Medium,01/02/11,Yes,35,2011,"Mar,Jun,Sept,Dec"
746,5,Fri,04/05/13,4547,441,Yes,No,No,Yes,D,Extended,Yes,4330,Far,01/02/11,Yes,35,2011,"Mar,Jun,Sept,Dec"
746,2,Tue,15/10/13,3795,335,Yes,No,No,Yes,D,Extended,Yes,4330,Medium,01/02/11,Yes,35,2011,"Mar,Jun,Sept,Dec"
746,1,Mon,25/11/13,5958,482,Yes,No,No,No,D,Extended,Yes,4330,Far,01/02/11,Yes,35,2011,"Mar,Jun,Sept,Dec"
748,2,Tue,13/07/09,4089,405,Yes,No,No,No,D,Basic,Yes,2380,Medium,01/03/10,Yes,14,2011,"Jan,Apr,Jul,Oct"
748,3,Wed,10/07/13,3749,376,Yes,No,No,No,D,Basic,Yes,2380,Medium,01/03/10,Yes,14,2011,"Jan,Apr,Jul,Oct"
748,1,Mon,09/08/14,4314,397,Yes,No,No,No,D,Basic,Yes,2380,Far,01/03/10,Yes,14,2011,"Jan,Apr,Jul,Oct"
748,3,Wed,27/05/15,4285,376,Yes,No,No,No,D,Basic,Yes,2380,Medium,01/03/10,Yes,14,2011,"Jan,Apr,Jul,Oct"
749,4,Thu,14/07/03,6646,763,Yes,Yes,No,No,A,Basic,Yes,3410,Medium,01/08/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
749,2,Tue,14/03/04,7203,785,Yes,Yes,No,No,A,Basic,Yes,3410,Medium,01/08/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
749,2,Tue,08/10/13,7053,769,Yes,Yes,No,Yes,A,Basic,Yes,3410,Medium,01/08/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
749,3,Wed,18/02/15,5596,680,Yes,Yes,No,No,A,Basic,Yes,3410,Far,01/08/11,Yes,14,2015,"Jan,Apr,Jul,Oct"
750,5,Fri,13/10/18,4166,352,Yes,No,No,No,D,Basic,Yes,8670,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
752,5,Fri,14/07/04,5909,488,Yes,Yes,No,No,A,Basic,Yes,970,Far,01/03/13,Yes,31,2013,"Feb,May,Aug,Nov"
752,1,Mon,28/01/13,5583,518,Yes,No,No,No,A,Basic,Yes,970,Far,01/03/13,Yes,31,2013,"Feb,May,Aug,Nov"
752,3,Wed,17/06/15,7159,522,Yes,Yes,No,No,A,Basic,Yes,970,Medium,01/03/13,Yes,31,2013,"Feb,May,Aug,Nov"
753,4,Thu,14/03/13,5966,606,Yes,No,No,No,D,Extended,Yes,540,Far,01/11/12,Yes,35,2010,"Mar,Jun,Sept,Dec"
753,3,Wed,14/08/20,9995,854,Yes,Yes,No,No,D,Extended,Yes,540,Far,01/11/12,Yes,35,2010,"Mar,Jun,Sept,Dec"
754,6,Sat,02/02/13,7789,956,Yes,No,No,No,C,Extended,Yes,380,Far,01/05/08,Yes,10,2014,"Mar,Jun,Sept,Dec"
754,1,Mon,09/02/15,6555,874,Yes,No,No,No,C,Extended,Yes,380,Far,01/05/08,Yes,10,2014,"Mar,Jun,Sept,Dec"
754,3,Wed,15/04/15,7721,871,Yes,Yes,No,No,C,Extended,Yes,380,Far,01/05/08,Yes,10,2014,"Mar,Jun,Sept,Dec"
759,2,Tue,05/11/13,9685,906,Yes,Yes,No,No,A,Basic,Yes,110,Far,01/11/12,Yes,31,2013,"Feb,May,Aug,Nov"
759,6,Sat,01/02/14,4891,540,Yes,No,No,No,A,Basic,Yes,110,Far,01/11/12,Yes,31,2013,"Feb,May,Aug,Nov"
759,6,Sat,08/02/14,4694,531,Yes,No,No,No,A,Basic,Yes,110,Far,01/11/12,Yes,31,2013,"Feb,May,Aug,Nov"
759,3,Wed,13/04/17,4929,655,Yes,No,No,No,A,Basic,Yes,110,Far,01/11/12,Yes,31,2013,"Feb,May,Aug,Nov"
765,3,Wed,23/01/13,8644,733,Yes,Yes,No,No,A,Extended,Yes,25430,Medium,01/05/99,Yes,37,2009,"Jan,Apr,Jul,Oct"
765,1,Mon,16/06/14,11603,879,Yes,Yes,No,Yes,A,Extended,Yes,25430,Medium,01/05/99,Yes,37,2009,"Jan,Apr,Jul,Oct"
765,3,Wed,17/06/15,9120,727,Yes,Yes,No,No,A,Extended,Yes,25430,Medium,01/05/99,Yes,37,2009,"Jan,Apr,Jul,Oct"
776,5,Fri,15/03/13,3856,503,Yes,No,No,No,C,Basic,Yes,700,Far,01/04/09,Yes,14,2011,"Jan,Apr,Jul,Oct"
776,4,Thu,09/12/13,4686,550,Yes,Yes,No,No,C,Basic,Yes,700,Far,01/04/09,Yes,14,2011,"Jan,Apr,Jul,Oct"
776,1,Mon,16/06/14,6534,640,Yes,Yes,No,No,C,Basic,Yes,700,Far,01/04/09,Yes,14,2011,"Jan,Apr,Jul,Oct"
777,1,Mon,03/11/13,3396,314,Yes,No,No,No,D,Extended,Yes,8250,Medium,01/10/04,Yes,10,2013,"Mar,Jun,Sept,Dec"
784,4,Thu,24/04/14,6766,784,Yes,No,No,Yes,A,Basic,Yes,560,Medium,01/10/14,Yes,10,2014,"Jan,Apr,Jul,Oct"
784,2,Tue,08/12/14,6994,845,Yes,No,No,Yes,A,Basic,Yes,560,Far,01/10/14,Yes,10,2014,"Jan,Apr,Jul,Oct"
786,1,Mon,25/02/13,2029,378,Yes,No,No,No,A,Basic,Yes,290,Medium,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
786,1,Mon,15/07/13,6188,827,Yes,Yes,No,Yes,A,Basic,Yes,290,Far,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
786,2,Tue,30/07/13,5139,728,Yes,Yes,No,Yes,A,Basic,Yes,290,Far,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
786,5,Fri,30/01/15,4659,668,Yes,Yes,No,No,A,Basic,Yes,290,Medium,01/11/06,Yes,5,2013,"Feb,May,Aug,Nov"
792,3,Wed,29/01/14,5113,587,Yes,No,No,No,D,Basic,Yes,17280,Far,01/10/09,Yes,18,2011,"Feb,May,Aug,Nov"
792,3,Wed,11/12/14,8028,697,Yes,Yes,No,No,D,Basic,Yes,17280,Far,01/10/09,Yes,18,2011,"Feb,May,Aug,Nov"
797,6,Sat,10/12/13,3190,343,Yes,No,No,No,A,Basic,Yes,2090,Medium,01/10/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
805,5,Fri,19/07/13,7494,702,Yes,Yes,No,No,D,Basic,Yes,24770,Far,01/10/11,Yes,10,2014,"Mar,Jun,Sept,Dec"
805,4,Thu,16/01/14,3843,438,Yes,No,No,No,D,Basic,Yes,24770,Far,01/10/11,Yes,10,2014,"Mar,Jun,Sept,Dec"
805,4,Thu,10/04/14,4018,429,Yes,No,No,No,D,Basic,Yes,24770,Medium,01/10/11,Yes,10,2014,"Mar,Jun,Sept,Dec"
805,6,Sat,15/02/21,4340,443,Yes,No,No,No,D,Basic,Yes,24770,Far,01/10/11,Yes,10,2014,"Mar,Jun,Sept,Dec"
815,3,Wed,03/04/13,8180,868,Yes,No,No,Yes,A,Basic,Yes,590,Medium,01/01/00,Yes,40,2014,"Jan,Apr,Jul,Oct"
815,2,Tue,20/01/15,5339,531,Yes,No,No,No,A,Basic,Yes,590,Medium,01/01/00,Yes,40,2014,"Jan,Apr,Jul,Oct"
815,5,Fri,06/03/15,6835,660,Yes,Yes,No,No,A,Basic,Yes,590,Medium,01/01/00,Yes,40,2014,"Jan,Apr,Jul,Oct"
822,1,Mon,02/04/13,11146,850,Yes,Yes,No,No,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,5,Fri,01/03/14,7024,638,Yes,No,No,Yes,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,6,Sat,07/06/14,6355,609,Yes,No,No,No,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,2,Tue,14/10/14,4878,442,Yes,No,No,Yes,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,1,Mon,08/11/14,7492,623,Yes,No,No,Yes,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,4,Thu,19/03/15,6724,556,Yes,Yes,No,No,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,6,Sat,13/06/15,6986,672,Yes,No,No,No,A,Extended,Yes,410,Medium,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,3,Wed,24/06/15,4724,414,Yes,No,No,No,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
822,4,Thu,14/02/27,5611,483,Yes,No,No,No,A,Extended,Yes,410,Far,01/11/10,Yes,48,2010,"Mar,Jun,Sept,Dec"
825,2,Tue,06/11/13,3859,471,Yes,No,No,No,A,Basic,Yes,380,Far,01/05/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
825,4,Thu,20/02/14,4587,518,Yes,Yes,No,No,A,Basic,Yes,380,Medium,01/05/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
825,3,Wed,28/01/15,6325,618,Yes,Yes,No,No,A,Basic,Yes,380,Far,01/05/11,Yes,40,2014,"Jan,Apr,Jul,Oct"
833,1,Mon,05/12/14,4565,484,Yes,No,No,No,D,Extended,Yes,3290,Medium,01/12/99,Yes,35,2010,"Mar,Jun,Sept,Dec"
835,5,Fri,29/11/13,5890,737,Yes,No,No,No,A,Basic,Yes,2890,Medium,01/12/07,Yes,10,2014,"Mar,Jun,Sept,Dec"
835,3,Wed,02/07/14,5935,677,Yes,Yes,No,No,A,Basic,Yes,2890,Far,01/12/07,Yes,10,2014,"Mar,Jun,Sept,Dec"
835,6,Sat,06/06/15,4392,519,Yes,No,No,No,A,Basic,Yes,2890,Medium,01/12/07,Yes,10,2014,"Mar,Jun,Sept,Dec"
835,2,Tue,13/05/28,5374,699,Yes,Yes,No,No,A,Basic,Yes,2890,Far,01/12/07,Yes,10,2014,"Mar,Jun,Sept,Dec"
845,2,Tue,25/06/13,3917,295,Yes,No,No,No,D,Basic,Yes,7860,Far,01/11/05,Yes,14,2011,"Jan,Apr,Jul,Oct"
846,3,Wed,15/03/04,9304,777,Yes,Yes,No,No,A,Extended,Yes,8860,Medium,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
846,1,Mon,13/08/12,12680,1049,Yes,Yes,No,Yes,A,Extended,Yes,8860,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
846,2,Tue,10/06/14,9439,996,Yes,No,No,Yes,A,Extended,Yes,8860,Medium,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
846,2,Tue,27/01/15,10543,920,Yes,Yes,No,No,A,Extended,Yes,8860,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
846,3,Wed,17/06/15,9904,805,Yes,Yes,No,No,A,Extended,Yes,8860,Far,01/04/04,Yes,37,2009,"Jan,Apr,Jul,Oct"
