Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
928,7,09-08-2013,$0.00,0,0,0,0,0
1085,2 day,2013-11-19,"$9,217.00",832,1,1,0,0
907,5,14.12.12,"$5,509.00",664,1,0,0,0
156,7,2014-08-10,$0.00,0,0,0,0,0
131,1,03-17-2014,"$5,844.00",597,1,Active,0,0
47,2,2013-01-22,"$7,282.00",935,1,Active,0,0
1038,4,2014-01-16,"$4,485.00",415,1,0,0,0
115,7,04-28-2013,,0,0,0,0,0
478,7,22/12/2013,$0.00,0,0,0,0,0
490,2,05-20-2014,"$8,723.00",1096,1,Active,0,0
509,4,"September 04, 2014","$5,825.00",486,1,Active,0,1
485,5,14.02.07,"$5,309.00",458,1,Active,0,0
433,4,01-24-2013,"$5,679.00",677,1,Active,0,0
1089,2,25/06/2013,"$7,954.00",846,1,0,0,0
66,5,"March 08, 2013","$6,374.00",580,1,1,0,0
518,2,05-14-2013,"$5,509.00",469,1,1,0,0
900,3,04-03-2013,"$4,534.00",,1,0,0,1
27,2,02-12-2013,"$7,192.00",965,1,0,0,0
126,1,08/06/2015,"$5,201.00",473,1,0,0,0
1078,7,2014-11-23,$0.00,0.0,0,0,0,0
154,4,21/05/2015,"$10,322.00",823,1,Active,0,0
120,2,22/10/2013,"$6,263.00",589,1,Active,0,1
78,5,15.03.20,"$4,474.00",560,1,1,0,0
11,2,2015-03-24,"$6,661.00",997,1,0,0,0
963,1,2014-03-03,"$19,788.00",1694,1,Active,0,0
837,6,"January 26, 2013","$1,192.00",140,1,0,0,0
634,5,"August 15, 2014","$6,053.00",684,1,0,0,1
480,5,2013-03-01,"$4,676.00",641,1,0,0,0
299,2,"May 21, 2013","$7,718.00",907,1,0,0,0
544,3,,"$16,718.00",,1,Active,0,1
715,7,20/04/2014,$0.00,,0,0,0,0
281,6,01-17-2015,"$5,350.00",571,1,0,0,0
592,4,2015-02-12,"$3,379.00",499,1,0,0,0
450,7,13.01.27,$0.00,0,0,0,0,0
273,3,13.01.23,"$6,900.00",646,1,1,0,0
913,2,14.11.18,"$6,822.00",969,1,0,0,0
717,7,"April 14, 2013",$0.00,0,0,0,0,0
36,3,11-20-2013,"$8,449.00",1033,1,Active,0,0
748,3 day,27/05/2015,"$4,285.00",376,1,0,0,0
212,7,"February 23, 2014",$0.00,0,0,0,0,0
723,6,"October 18, 2014","$7,126.00",622,1,0,0,0
29,4,2015-05-14,$0.00,0,0,0,a,0
498,3,15.03.04,"$7,043.00",857,1,Active,0,0
898,2,,"$7,765.00",883,1,0,0,0
890,3,"April 08, 2015","$5,911.00",452,1,0,0,1
1046,3,"May 15, 2013","$8,504.00",675,1,Active,0,1
332,6,"July 13, 2013","$1,607.00",,1,0,0,0
525,7,14.05.25,$0.00,0,0,0,0,0
1072,6,11-29-2014,"$4,929.00",439,1,0,0,0
609,7,03/05/2015,$0.00,0,0,0,0,0
411,7,14.12.28,$0.00,0,0,0,0,1
539,1,2013-03-25,,1190,1,1,0,1
854,2,13.06.11,"$4,657.00",526,1,0,0,0
153,1,03/02/2014,"$12,231.00",,1,1,0,0
555,2,15.03.31,"$7,487.00",530,1,Active,0,1
49,2,"March 04, 2014","$7,674.00",536.0,1,Active,0,0
108,1,17/06/2013,"$12,793.00",980,1,Active,0,0
89,,2013-10-08,"$7,065.00",723,1,1,0,0
225,4,16/04/2015,"$6,026.00",662,1,Active,0,0
17,2,15/07/2014,"$8,993.00",1068,1,1,0,0
216,1 day,2013-05-20,$0.00,0,0,0,a,0
1112,6,06-14-2014,"$8,054.00",722,1,0,0,0
798,7,04-12-2015,$0.00,0,0,0,0,0
906,7,2015-06-07,$0.00,0,0,0,0,0
731,2,14.07.22,"$7,031.00",762,1,0,0,1
18,7,"September 29, 2013",$0.00,0,0,0,0,0
149,5,01-24-2014,"$6,007.00",478,1,Active,0,0
1099,3,2014-02-19,"$6,598.00",775,1,Active,0,0
841,4,14.09.25,"$2,214.00",369,1,0,0,0
240,4,2013-11-14,"$3,635.00",352,1,0,0,0
1005,,15.02.23,"$4,688.00",725,1,0,0,0
1037,2,"October 07, 2014","$5,523.00",667,1,Active,0,1
391,4,12-19-2013,"$8,091.00",920,1,1,0,0
153,1,09-08-2014,"$5,827.00",588,1,0,0,0
420,1,14.03.17,"$6,052.00",503,1,Active,0,0
761,5,14.05.02,"$11,266.00",1192,1,1,0,1
398,2,"October 07, 2014","$6,191.00",631,1,Active,0,0
624,7,2014-12-21,$0.00,0,0,0,0,0
211,2,03-12-2013,"$11,311.00",1412,1,0,0,0
969,4,,$0.00,0,0,1,a,0
1108,5,"February 22, 2013","$6,117.00",615,1,Active,0,0
798,2,13.10.29,"$6,289.00",855,1,0,0,1
818,4,13.05.30,$0.00,0,0,1,a,0
1047,3,13.10.09,"$4,994.00",538,1,1,0,0
692,2,"September 09, 2014","$4,969.00",718,1,0,0,0
383,2,14.10.14,"$13,337.00",1911,1,0,0,0
724,3,"April 01, 2015","$10,355.00",,1,1,0,1
846,2,01-27-2015,"$10,543.00",920,1,1,0,0
551,2,10-07-2014,"$7,525.00",1128,1,Active,0,0
114,3 day,02-04-2015,"$5,670.00",585,1,1,0,1
848,3,2014-04-02,"$6,891.00",807,1,1,0,0
749,4,"July 04, 2013",,826,1,1,0,0
910,7,07/09/2014,$0.00,0,0,0,0,0
857,3,14.04.02,"$7,258.00",873,1,1,0,0
744,5,"April 18, 2014",$0.00,0,0,Active,b,1
887,7,03/03/2013,$0.00,0,0,0,0,0
138,4,,$0.00,0,0,0,a,1
554,6,14.04.26,"$3,958.00",471,1,0,0,0
972,3,15.01.14,"$3,378.00",389,1,1,0,0
192,6,2015-05-30,"$16,106.00",1068,1,0,0,0
459,7,07-28-2013,$0.00,0,0,0,0,0
138,,13.10.28,,658,1,0,0,1
51,1,13.07.29,"$8,335.00",576,1,Active,0,0
866,3,09/01/2013,"$6,038.00",450,1,Active,0,1
716,2,"January 27, 2015","$4,443.00",349,1,1,0,0
612,2,15.03.10,"$4,971.00",319,1,0,0,0
1042,5,"December 27, 2013","$4,402.00",571,1,0,0,1
95,7,13.06.02,$0.00,,0,0,0,0
184,3,03-19-2014,"$7,028.00",646,1,Active,0,0
126,5,06/12/2013,"$6,665.00",626,1,Active,0,0
431,7,13.01.06,$0.00,,0,0,0,0
456,2,12/11/2013,"$5,261.00",802,1,0,0,0
54,5,04/04/2014,"$9,483.00",826,1,1,0,0
298,3,07-17-2013,"$8,463.00",674,1,1,0,0
570,5,19/04/2013,"$4,051.00",643,1,0,0,0
806,5,09/08/2013,"$6,255.00",,1,0,0,1
343,,14.12.19,"$11,026.00",974,1,1,0,0
523,2,"June 23, 2015","$12,280.00",1493,1,0,0,0
485,7,15.02.08,$0.00,0,0,0,0,0
984,,14.03.05,"$7,837.00",850,1,Active,0,0
263,4,14.05.29,$0.00,0,0,0,a,0
1090,6,10/08/2013,"$2,644.00",343,1,0,0,0
1104,3,06-03-2015,"$6,142.00",496,1,Active,0,1
239,2,17/12/2013,"$7,675.00",568,1,1,0,0
338,5,21/06/2013,"$8,657.00",669,1,Active,0,0
126,1,2014-12-08,"$4,517.00",448,1,0,0,0
431,1,08-12-2013,"$11,799.00",,1,Active,0,1
586,6,2014-09-06,"$15,534.00",2845,1,0,0,0
68,3,14.04.09,"$6,627.00",1122,1,0,0,0
562,2,03/03/2015,"$20,272.00",3263,1,Active,0,0
874,5,,"$5,495.00",614,1,1,0,0
954,4,"October 03, 2013",$0.00,0,0,0,a,0
622,2,20/05/2014,"$4,233.00",408,1,Active,0,0
599,2,13.09.24,"$8,432.00",737,1,Active,0,0
20,5,03/05/2013,"$8,505.00",848,1,Active,0,0
221,4,31/10/2013,"$5,757.00",552,1,0,0,0
309,5,12-05-2014,"$8,532.00",684.0,1,Active,0,0
855,7,07-07-2013,$0.00,0,0,0,0,0
386,4,13.06.27,"$6,197.00",,1,0,0,0
731,6,"April 19, 2014","$10,255.00",1232,1,0,0,0
35,3,,"$9,994.00",725,1,Active,0,0
816,7,2014-02-09,,0,0,0,0,0
1059,3,16/07/2014,,1149,1,Active,0,1
1015,2,14/10/2014,"$4,865.00",423,1,0,0,0
501,3,2014-02-26,"$4,776.00",,1,0,0,0
761,7,2014-04-06,$0.00,0,0,0,0,0
957,6,2013-12-14,"$5,747.00",588,1,0,0,0
800,4,13.11.21,"$6,082.00",,1,1,0,0
882,3,12/03/2014,"$4,887.00",716,1,0,0,0
954,2,,"$5,178.00",740,1,0,0,0
588,1,2014-01-20,"$6,624.00",,1,Active,0,0
814,6,"March 15, 2014","$5,213.00",464,1,0,0,0
183,1,06-23-2014,"$5,703.00",,1,0,0,0
286,,13.07.31,"$6,806.00",548.0,1,1,0,1
1105,5,13.03.29,$0.00,0,0,1,b,1
870,5,08-08-2014,"$12,437.00",1176,1,Active,0,1
789,5,18/07/2014,"$2,990.00",427,1,1,0,0
875,4,2013-06-20,"$5,386.00",502,1,1,0,0
985,6,04-25-2015,"$8,954.00",863,1,0,0,0
732,1,2013-07-08,"$9,960.00",1094,1,0,0,1
849,7,22/12/2013,$0.00,0,0,0,0,0
641,1,2014-05-12,"$4,593.00",529,1,0,0,0
410,2,2014-12-23,"$9,118.00",1188,1,0,0,1
431,5,04/07/2014,"$9,934.00",1022,1,Active,0,0
769,1,14.11.10,"$12,744.00",3550,1,1,0,0
237,1,23/02/2015,"$5,174.00",598,1,0,0,0
162,6,"November 15, 2014","$7,324.00",564,1,0,0,0
998,1,28/10/2013,"$3,765.00",534,1,0,0,1
581,2,04/11/2014,"$8,240.00",810,1,1,0,0
38,7,03-16-2014,$0.00,0,0,0,0,0
524,7,15.05.10,"$1,748.00",182,1,0,0,0
49,7,2013-03-17,$0.00,0,0,0,0,0
816,2,12-02-2014,"$6,732.00",880,1,Active,0,0
805,3,15.05.20,"$7,007.00",,1,1,0,0
595,5,01-09-2015,"$13,783.00",1585,1,Active,0,0
310,4 day,07-03-2014,"$10,257.00",805,1,1,0,0
806,4,2013-04-11,"$6,881.00",540,1,Active,0,0
519,,13.04.25,"$5,041.00",506,1,Active,0,0
604,3 day,2013-04-03,"$7,041.00",540,1,0,0,1
753,3 day,14.08.20,"$9,995.00",854,1,Active,0,0
465,3,07/05/2014,"$9,188.00",681,1,1,0,0
1094,3,"December 18, 2013",,458,1,Active,0,0
772,3,15.07.01,"$4,805.00",556,1,Active,0,0
251,2,"September 23, 2014","$15,479.00",,1,0,0,0
1081,7,11-23-2014,"$6,346.00",932,1,0,0,0
679,5,2013-08-02,"$10,028.00",1129,1,Active,0,1
213,4,02-26-2015,"$6,500.00",551,1,0,0,0
421,1,11/03/2013,"$7,215.00",890,1,0,0,0
221,6 day,02/05/2015,"$8,405.00",783,1,0,0,0
55,5,15.06.12,"$4,799.00",586,1,0,0,0
641,3,09/07/2014,"$3,765.00",354,1,0,0,1
809,2,2014-09-02,"$12,624.00",946,1,Active,0,0
826,5,15.05.01,$0.00,0,0,Active,a,0
155,3,"October 30, 2013","$5,400.00",,1,0,0,1
200,5,13.04.05,"$6,853.00",918,1,0,0,1
1014,4,2015-02-26,"$11,852.00",1320,1,0,0,0
797,7,01-25-2015,$0.00,0,0,0,0,0
43,7,26/01/2014,$0.00,0,0,0,0,0
1055,,13.07.14,$0.00,0,0,0,0,0
331,4,10-31-2013,"$8,473.00",1138,1,0,0,0
798,,14.11.02,$0.00,0,0,0,0,0
1076,3 day,18/12/2013,"$4,345.00",600,1,Active,0,0
777,7,08-18-2013,$0.00,0,0,0,0,0
347,1,2013-06-03,"$6,118.00",436,1,1,0,0
255,6,07-18-2015,"$6,379.00",592,1,0,0,0
808,2,2013-06-25,"$5,483.00",490,1,0,0,0
527,1,13.06.10,,920,1,0,0,0
1105,6,17/05/2014,"$3,971.00",437,1,0,0,0
313,6,08-03-2013,"$4,763.00",549,1,0,0,0
965,2,"June 25, 2013","$6,326.00",759,1,0,0,0
51,,,"$6,171.00",417,1,Active,0,0
840,1,23/12/2013,"$12,494.00",1772,1,0,0,1
25,,"June 24, 2014","$8,581.00",1361,1,0,0,0
235,4,06-06-2013,"$7,039.00",555,1,1,0,0
1089,1,13.05.20,$0.00,0,0,0,a,0
315,3,"June 18, 2014","$4,522.00",469,1,1,0,0
823,5,01-11-2013,,,1,Active,0,0
237,5,2015-07-24,"$3,369.00",,1,0,0,1
562,4,04/09/2014,"$17,304.00",2975,1,Active,0,1
296,6,"July 25, 2015","$4,785.00",457.0,1,0,0,0
329,3,02-26-2014,"$6,059.00",606,1,0,0,0
123,3,"June 24, 2015","$7,080.00",909,1,0,0,0
937,3,"July 01, 2015","$7,757.00",574.0,1,Active,0,0
1008,7,2014-09-14,$0.00,0,0,0,0,0
1002,3,2015-02-11,"$4,965.00",657,1,0,0,0
862,7,,$0.00,0.0,0,0,0,0
44,7,"August 31, 2014",$0.00,0,0,0,0,0
156,2,2013-10-08,"$9,258.00",899,1,1,0,0
947,3,03-12-2014,,1171,1,0,0,0
67,4,02-06-2014,"$8,896.00",877,1,Active,0,0
488,1,02-16-2015,"$5,626.00",505,1,Active,0,0
616,1,15.04.27,"$10,439.00",963,1,Active,0,0
814,3,2013-05-01,$0.00,0,0,Active,a,0
594,4,"January 10, 2013","$3,751.00",416,1,1,0,0
443,7,,$0.00,0,0,0,0,0
70,7,05-31-2015,$0.00,0,0,0,0,0
168,4,"February 14, 2013","$6,876.00",747,1,0,0,0
600,2,14.05.13,"$4,397.00",,1,0,0,0
319,5,"March 15, 2013","$8,375.00",978.0,1,0,0,0
38,5,15.03.13,"$4,809.00",449,1,0,0,0
229,5,13.09.13,"$9,989.00",885,1,Active,0,0
673,5,2013-08-30,"$7,715.00",620,1,1,0,1
119,7,01-11-2015,$0.00,0,0,0,0,0
700,7,14.03.23,,0,0,0,0,0
328,7,13.03.03,$0.00,0,0,0,0,0
788,,"December 06, 2014","$17,754.00",1502,1,0,0,0
706,3,"April 30, 2014","$8,342.00",699,1,1,0,0
883,7,15.07.05,$0.00,0,0,0,0,0
236,5,10-18-2013,"$5,921.00",842,1,0,0,0
261,6,13.06.01,"$7,265.00",654,1,0,0,0
252,5,25/07/2014,"$9,418.00",775,1,0,0,1
686,1,03/03/2014,"$11,442.00",,1,Active,0,0
300,6,"March 29, 2014","$7,929.00",,1,0,0,0
441,4,14.06.12,"$5,080.00",636,1,0,0,0
860,6 day,08-03-2013,"$6,237.00",770,1,0,0,0
1013,4,16/04/2015,"$4,093.00",470.0,1,1,0,0
56,6,,"$9,269.00",625,1,0,0,0
206,1,"March 02, 2015",,1126,1,1,0,0
355,2,13.03.05,,1282,1,Active,0,0
800,5,31/05/2013,"$9,022.00",765,1,1,0,0
311,4,15.07.09,"$5,921.00",,1,0,0,0
1014,3,"March 06, 2013","$13,626.00",1557,1,Active,0,0
327,5,10-03-2014,$0.00,0,0,Active,a,0
1057,3 day,13.01.09,,576,1,Active,0,0
171,5,2014-03-28,"$6,406.00",763,1,0,0,0
36,2,04-07-2015,"$10,316.00",1139,1,0,0,1
362,,17/04/2014,,1396,1,Active,0,1
928,,15.06.21,$0.00,0,0,0,0,0
302,4,06-11-2015,"$2,724.00",255.0,1,0,0,0
983,5,04-24-2015,"$5,906.00",903,1,0,0,0
1058,2,2014-01-07,"$10,304.00",906,1,1,0,1
1065,1,13.01.28,"$3,628.00",480,1,0,0,0
644,4,02/07/2015,"$8,366.00",925.0,1,1,0,0
1102,1,14/01/2013,"$5,979.00",697,1,0,0,0
391,6,13.02.02,"$3,527.00",438,1,0,0,0
822,1,08-11-2014,"$7,492.00",623,1,0,0,1
729,4,"November 21, 2013","$9,765.00",1011,1,1,0,0
506,5,14.05.16,"$5,832.00",732,1,0,0,0
567,5,13.11.01,$0.00,0.0,0,0,a,1
868,3,12-17-2014,"$12,218.00",740,1,Active,0,0
560,1,2014-02-17,"$18,229.00",1878,1,1,0,0
135,2,2015-06-23,"$4,950.00",449,1,0,0,0
168,3,15/10/2014,"$6,455.00",673,1,0,0,0
41,7,"March 09, 2014",,0,0,0,0,0
248,2,2013-04-02,"$8,461.00",1306,1,0,0,1
591,7,"June 30, 2013",$0.00,0,0,0,0,0
395,7,06-21-2015,$0.00,0,0,0,0,0
283,1,06-22-2015,"$6,925.00",725,1,0,0,0
22,1,04-06-2015,$0.00,0,0,0,b,1
925,7,14.04.06,$0.00,0,0,0,0,0
1037,2,01/01/2013,$0.00,0,0,0,a,1
615,1,2015-05-25,$0.00,,0,0,a,0
774,7,2015-05-10,$0.00,0,0,0,0,0
737,4,14.01.16,"$4,790.00",760,1,0,0,0
768,2,2014-03-25,"$9,435.00",1141,1,0,0,0
476,5,2013-11-22,"$6,799.00",753,1,Active,0,0
799,7,06-23-2013,$0.00,0,0,0,0,0
188,1,2014-09-29,"$6,738.00",535,1,Active,0,0
772,5,,"$3,013.00",445,1,0,0,1
353,3,16/01/2013,"$3,225.00",1025,1,0,0,0
51,7,"June 15, 2014",$0.00,0,0,0,0,0
689,6,14.03.29,"$4,981.00",577,1,0,0,0
609,3 day,10-02-2013,"$4,929.00",550,1,0,0,1
1013,7,08/03/2015,$0.00,0,0,0,0,0
575,5,23/05/2014,"$6,101.00",560,1,Active,0,0
1087,5,14/02/2014,"$6,251.00",628,1,0,0,0
346,7,26/01/2014,$0.00,0,0,0,0,0
1056,7,07-19-2015,$0.00,,0,0,0,0
989,1,15.04.20,"$5,052.00",621,1,0,0,0
772,3,06-04-2014,"$4,349.00",570,1,Active,0,0
151,1,"March 30, 2015","$10,880.00",832,1,Active,0,0
773,1,15.03.30,"$6,366.00",,1,Active,0,1
324,4,15.07.09,,657,1,0,0,0
956,4,15.06.18,"$3,478.00",458,1,Active,0,0
533,6,17/05/2014,"$6,721.00",616,1,0,0,0
807,7,2014-08-03,$0.00,0,0,0,0,1
187,,"January 25, 2014","$3,679.00",409,1,0,0,0
851,7,"January 05, 2014",$0.00,0,0,0,0,0
982,3,"October 22, 2014","$7,084.00",603,1,1,0,1
926,2,2015-03-31,"$14,540.00",817,1,1,0,1
630,,05/01/2013,"$2,564.00",298,1,0,0,0
515,1,01-28-2013,"$5,896.00",540.0,1,0,0,0
780,6,13.02.02,"$2,583.00",299,1,0,0,0
1088,5,2014-09-05,"$6,003.00",,1,Active,0,0
293,5,2015-05-15,"$6,226.00",786,1,0,0,1
24,1,11-10-2014,"$11,374.00",,1,Active,0,0
34,1,13.01.28,"$6,767.00",897,1,0,0,0
79,1,2015-04-13,"$8,819.00",783,1,Active,0,0
148,6,15/03/2014,"$7,184.00",693,1,0,0,0
326,1,02-25-2013,"$2,755.00",258,1,0,0,0
856,1,2013-05-06,"$7,226.00",1048,1,0,0,1
578,4,14.02.06,"$7,386.00",652,1,1,0,0
359,5,"March 28, 2014","$6,398.00",584,1,0,0,0
562,7,"April 06, 2014","$18,876.00",3166,1,0,0,1
196,3,04-22-2015,"$4,178.00",612,1,0,0,0
213,4,2014-02-20,"$8,560.00",680,1,1,0,0
428,7,03/02/2013,$0.00,0,0,0,0,0
1015,4,14.06.19,$0.00,,0,Active,a,0
843,,2014-06-19,"$9,834.00",1117,1,1,0,0
149,3,13.05.29,"$6,893.00",563,1,1,0,1
146,6,"March 22, 2014","$5,854.00",638,1,0,0,0
604,1 day,14.01.27,"$6,323.00",522.0,1,0,0,0
813,7,13.01.13,$0.00,0,0,0,0,0
123,7,"September 01, 2013",$0.00,0,0,0,0,0
883,5,2014-08-01,"$4,898.00",534,1,1,0,1
439,4,2013-09-26,"$6,430.00",810,1,1,0,0
423,5,2013-01-11,"$10,202.00",1752,1,1,0,0
411,4,25/12/2014,$0.00,0.0,0,0,c,1
754,7 day,06-07-2015,$0.00,0,0,0,0,0
188,2,"November 11, 2014","$5,993.00",,1,Active,0,0
555,1,"December 02, 2013","$9,587.00",750,1,Active,0,0
512,6,14/12/2013,"$4,912.00",1084,1,0,0,0
869,1,03-10-2014,"$4,614.00",780,1,0,0,0
826,2,04-08-2014,"$7,726.00",708,1,0,0,0
528,2,12-10-2013,"$9,893.00",959,1,0,0,0
376,7,"September 08, 2013",$0.00,0,0,0,0,0
206,4,31/10/2013,"$8,129.00",1005,1,0,0,1
1112,1,15.06.15,"$16,062.00",1145.0,1,1,0,0
1044,3,02-26-2014,"$4,856.00",714,1,0,0,0
380,2,2013-06-25,"$10,489.00",1145,1,0,0,0
766,7,24/03/2013,$0.00,0,0,0,0,0
588,4,15.04.23,"$5,035.00",618,1,0,0,0
848,2,2013-05-07,"$5,186.00",670,1,0,0,0
698,7,2014-08-24,$0.00,0,0,0,0,0
758,5,"April 04, 2014","$5,212.00",,1,1,0,0
1057,1,"January 20, 2014","$8,034.00",726,1,Active,0,0
863,4,14.09.25,"$6,798.00",879.0,1,0,0,0
89,2,13.09.10,"$6,370.00",629,1,1,0,1
511,4,08/01/2015,"$4,287.00",672,1,Active,0,0
892,3,"February 04, 2015","$7,777.00",753,1,1,0,0
401,3,2014-10-01,"$8,441.00",813,1,1,0,0
446,2,,"$6,521.00",763,1,Active,0,0
450,7,"September 15, 2013",,0.0,0,0,0,0
937,4,"November 13, 2014","$7,493.00",564,1,1,0,0
148,7,03-08-2015,$0.00,,0,0,0,0
563,1 day,14.11.10,,769,1,1,0,0
624,,13.11.18,"$10,367.00",,1,1,0,0
1049,7,"December 08, 2013",,0.0,0,0,0,0
269,6,14.04.26,"$6,382.00",887,1,0,0,0
498,3,03/07/2013,"$6,806.00",,1,Active,0,0
760,7,13.01.06,$0.00,0,0,0,0,0
1031,3,14.05.14,"$3,491.00",340,1,0,0,0
238,7,2014-10-26,$0.00,0,0,0,0,0
194,1,11-25-2013,"$5,068.00",392,1,0,0,0
634,4,2013-09-19,"$5,164.00",575,1,0,0,0
122,3,,"$9,314.00",1085,1,Active,0,1
748,5,13.09.06,"$4,328.00",,1,0,0,0
60,6,28/02/2015,"$5,879.00",512,1,0,0,0
713,2,2013-11-26,"$8,342.00",,1,0,0,0
70,4,14.06.19,"$6,552.00",689,1,1,0,0
781,2,15/10/2013,"$3,764.00",544,1,0,0,0
408,2,14.10.14,"$3,610.00",404,1,0,0,0
168,1,2014-07-14,"$10,617.00",902,1,Active,0,0
196,6,,"$4,048.00",,1,0,0,0
1103,2,"July 15, 2014","$5,658.00",430,1,1,0,0
114,6,09-20-2014,"$4,785.00",600.0,1,0,0,0
412,,13.11.26,"$6,889.00",,1,0,0,0
666,4,20/06/2013,"$6,381.00",,1,Active,0,0
239,3,25/02/2015,"$4,023.00",384,1,0,0,0
624,6,02-23-2013,"$4,161.00",438,1,0,0,0
740,4 day,2014-12-25,$0.00,0.0,0,0,c,1
819,3,19/11/2014,"$4,224.00",433,1,0,0,0
311,3,04-30-2014,,1102,1,Active,0,0
32,7,2015-03-29,$0.00,0,0,0,0,0
1114,7,27/01/2013,$0.00,0,0,0,0,0
499,1,18/08/2014,"$6,603.00",826,1,Active,0,1
378,,10-09-2013,"$4,686.00",739,1,Active,0,0
265,5 day,"January 24, 2014","$4,914.00",538,1,1,0,0
471,4,01-02-2014,"$6,483.00",571,1,0,0,1
991,3,15.04.22,"$3,887.00",399,1,0,0,0
969,4,27/06/2013,"$3,116.00",519,1,0,0,0
408,7,2014-11-16,$0.00,0,0,0,0,0
874,2,"April 16, 2013","$2,936.00",424,1,0,0,0
838,5,10/05/2013,"$7,427.00",840,1,0,0,1
424,4,"July 04, 2013","$6,332.00",724,1,1,0,0
344,6,"August 30, 2014","$7,293.00",1074,1,0,0,0
499,6,26/01/2013,,689,1,0,0,0
171,6,04/05/2013,"$5,695.00",603.0,1,0,0,0
960,7,2014-06-15,$0.00,0,0,0,0,0
251,7,"July 07, 2013",$0.00,0,0,0,0,0
1103,4,2013-07-25,"$2,908.00",240,1,0,0,1
693,1,13.08.05,"$4,426.00",389,1,0,0,1
445,5,2013-01-11,"$8,046.00",1238,1,1,0,0
695,3 day,06-10-2015,"$4,246.00",415,1,0,0,0
234,2,"August 19, 2014","$13,453.00",1194,1,1,0,1
94,4,01-02-2014,"$6,219.00",625,1,0,0,1
722,7,2013-09-22,$0.00,0,0,0,0,0
576,6,14.08.23,"$5,423.00",,1,0,0,0
884,5,2014-04-18,$0.00,0,0,1,b,1
17,1,14/04/2014,,1139,1,Active,0,0
1080,2,2013-04-30,"$11,648.00",968,1,Active,0,0
321,4,15.07.30,"$7,119.00",656,1,Active,0,1
23,6,07/02/2015,"$5,326.00",475,1,0,0,0
243,1,"March 24, 2014","$5,021.00",,1,0,0,0
353,2,07-07-2015,"$5,745.00",1745,1,0,0,0
620,6,09/05/2015,"$10,193.00",888,1,0,0,0
73,2 day,"January 28, 2014","$4,327.00",507,1,0,0,0
525,2,"April 22, 2014","$8,242.00",774,1,0,0,1
334,3,17/04/2013,"$4,156.00",495,1,0,0,0
623,2,2015-05-12,"$6,602.00",841,1,0,0,0
759,6,2014-02-01,"$4,891.00",540.0,1,0,0,0
801,3,"August 20, 2014","$5,466.00",488,1,1,0,1
515,5,04-05-2013,"$8,342.00",672,1,0,0,1
281,3,30/01/2013,"$4,431.00",449,1,0,0,0
451,5,"July 05, 2013","$5,392.00",481,1,1,0,0
1023,6,08-31-2013,"$5,829.00",720,1,0,0,0
254,2,13.07.02,"$3,087.00",265,1,Active,0,0
1022,,2014-05-10,"$7,572.00",884,1,0,0,0
285,7,14.01.19,$0.00,0,0,0,0,0
780,7,13.09.08,$0.00,0,0,0,0,0
76,2,2013-05-28,"$8,706.00",,1,1,0,1
1095,5,2013-12-27,"$5,259.00",787,1,0,0,1
174,2,13.03.05,"$5,219.00",431,1,Active,0,0
408,2,14.06.24,"$3,706.00",397,1,0,0,0
865,2,16/04/2013,"$4,411.00",,1,0,0,0
419,6,2013-11-09,"$4,173.00",736,1,0,0,0
640,4,05-09-2013,,0,0,0,a,0
88,5,14.10.24,"$6,506.00",712,1,Active,0,0
262,3,01/04/2015,"$26,738.00",3596,1,1,0,0
829,3,19/02/2014,"$6,171.00",806,1,Active,0,0
1022,,13.08.17,"$5,473.00",,1,0,0,0
276,7,30/03/2014,$0.00,0,0,0,0,0
189,6,2013-12-07,"$7,829.00",769,1,0,0,0
273,1,03-04-2013,"$10,095.00",972,1,Active,0,0
372,,"July 29, 2015",,733,1,1,0,1
685,1,04-06-2015,$0.00,0,0,0,b,1
1003,7,"March 23, 2014",$0.00,0,0,0,0,0
327,3 day,"October 08, 2014","$8,860.00",1015.0,1,1,0,0
835,6,06-06-2015,"$4,392.00",519,1,0,0,0
1078,4,"August 22, 2013","$4,462.00",421,1,0,0,1
910,7,12/10/2014,$0.00,0,0,0,0,0
814,6 day,,"$5,003.00",476,1,0,0,0
840,5,15.03.13,"$6,214.00",964,1,0,0,0
583,2,12-02-2014,"$6,177.00",549,1,Active,0,0
856,7,15.05.03,,0,0,0,0,0
969,6,14.11.22,"$3,637.00",553,1,0,0,0
809,2,2014-03-04,"$15,411.00",1114,1,1,0,0
949,6,2013-02-16,,399,1,0,0,0
806,4,05-30-2013,$0.00,0,0,1,a,1
570,3,14.09.10,"$3,096.00",544,1,0,0,0
517,7,10-06-2013,$0.00,,0,0,0,0
456,4,10-17-2013,"$4,265.00",702,1,0,0,0
642,2,13.05.07,"$3,583.00",,1,0,0,0
771,3,15.06.24,"$5,626.00",601,1,0,0,0
737,1,21/01/2013,"$7,619.00",1059,1,1,0,0
552,6,"August 10, 2013",,437,1,0,0,1
870,1,"June 03, 2013","$8,845.00",993.0,1,1,0,0
725,6 day,"March 07, 2015","$4,275.00",497,1,0,0,0
490,1,04-06-2015,$0.00,0,0,0,b,1
22,7,"January 11, 2015",$0.00,0,0,0,0,0
763,1,"February 23, 2015","$4,733.00",512,1,0,0,0
1060,2,"November 25, 2014","$8,706.00",913,1,1,0,0
801,6,23/05/2015,"$4,484.00",423.0,1,0,0,0
